61107.646 	-0.19628 	-0.19573 	0.19505 	-0.06073 	0.12818 	-0.02026 	-0.02837 	0.56028 	0.89260 	-0.25482 	-0.01321 	0.99292 	-0.20305 	0.03138 	0.05567 	-0.22030 	0.08733 	-0.30241 	0.16044 	-1.11396 	-0.02724 	0.03293 	0.12489 	0.20789 	-0.50744 	0.52542 	0.67677 	-0.07744 	0.60943 	-0.14765 
61107.648 	-0.19134 	-0.19079 	0.20310 	-0.01822 	0.11801 	-0.10233 	0.03850 	0.41135 	1.06869 	-0.29137 	0.09350 	0.99191 	-0.23756 	0.11741 	-0.56073 	-0.53299 	0.06752 	-0.05770 	0.22788 	-0.67925 	0.43084 	0.08130 	0.10173 	0.94063 	-0.51861 	0.65424 	-0.02020 	0.52862 	0.69697 	-1.19192 
61107.650 	-0.18456 	-0.18383 	0.10774 	-0.03138 	0.06104 	-0.12969 	0.03749 	-0.36677 	0.75177 	-0.25381 	0.09146 	0.99090 	-0.18579 	0.22470 	-1.03333 	-0.54924 	-0.02350 	0.11016 	0.13285 	-0.15396 	0.49572 	0.16363 	0.05137 	0.65094 	-0.48387 	0.06780 	-0.99327 	-0.02020 	-0.10101 	-0.42953 
61107.652 	-0.17578 	-0.17523 	-0.06749 	-0.00810 	0.08444 	-0.09929 	0.03749 	-0.08308 	-0.24620 	-0.14315 	0.00508 	0.98989 	-0.16954 	0.11032 	-0.27834 	-0.26904 	-0.12505 	0.06630 	-0.05550 	-0.12226 	0.24026 	0.09880 	0.00504 	-0.67362 	-0.40571 	-0.54915 	-0.93603 	-0.49832 	-1.00000 	0.54698 
61107.654 	-0.16497 	-0.16424 	-0.26316 	0.05061 	0.13225 	-0.08105 	0.05674 	0.04559 	-0.84498 	-0.05381 	0.01220 	0.98989 	-0.15736 	0.00202 	0.79656 	-0.23655 	-0.18016 	0.07140 	-0.11403 	-0.88755 	0.21795 	0.04837 	0.06446 	-1.34847 	-0.28536 	-0.28814 	-0.11785 	0.20202 	-0.81481 	0.07047 
61107.656 	-0.15179 	-0.15124 	-0.41734 	0.07490 	0.10173 	-0.05674 	-0.03040 	-0.84904 	-0.51672 	0.05178 	0.05081 	0.98787 	-0.10355 	0.10425 	0.65789 	-0.75736 	-0.16840 	0.13668 	-0.02220 	-1.70228 	0.46632 	0.08850 	0.17525 	-0.20108 	-0.13524 	0.72542 	0.58249 	0.98990 	0.22222 	0.00336 
61107.658 	-0.13714 	-0.13659 	-0.48793 	0.07591 	0.06307 	-0.03546 	-0.18946 	-1.03232 	-0.47112 	0.11066 	0.02541 	0.98686 	-0.04162 	0.21053 	0.23381 	-0.64873 	-0.11391 	0.09180 	0.02146 	-1.35982 	0.76131 	0.05866 	0.15309 	0.83498 	0.01365 	0.92203 	0.94949 	0.76431 	1.11486 	0.94631 
61107.660 	-0.12085 	-0.12011 	-0.47059 	0.07996 	0.08850 	-0.06890 	-0.18338 	0.35360 	-0.78116 	0.01421 	0.03760 	0.98686 	-0.00609 	0.13866 	0.15992 	-0.00102 	-0.05756 	0.06834 	0.01942 	-0.43472 	0.95697 	0.03808 	0.03022 	0.02726 	0.11663 	0.04407 	0.62290 	0.36700 	1.00676 	0.63087 
61107.662 	-0.10290 	-0.10235 	-0.39505 	0.07287 	0.07121 	-0.12665 	-0.03040 	1.25253 	-0.75076 	-0.05787 	0.08740 	0.98787 	0.01726 	0.06579 	-0.57591 	0.01015 	-0.02412 	0.10302 	0.05007 	-0.01811 	0.82923 	0.23876 	-0.04487 	-0.66022 	0.14268 	-0.52542 	-0.38384 	0.71044 	-0.09091 	-0.76174 
61107.664 	-0.08404 	-0.08349 	-0.30279 	0.05364 	-0.03967 	-0.16211 	-0.01317 	0.76089 	-0.43364 	0.07716 	0.08537 	0.98989 	0.07411 	0.19028 	-1.49091 	-0.07107 	0.00064 	0.10404 	0.08073 	0.48814 	0.46328 	0.38798 	0.00604 	0.51803 	0.09677 	-0.44068 	-0.94613 	1.09797 	-1.16892 	-0.72483 
61107.666 	-0.06427 	-0.06372 	-0.22539 	0.03947 	-0.13632 	-0.14691 	-0.10740 	-0.22796 	-0.05978 	0.27817 	0.05183 	0.99090 	0.14112 	0.31883 	-0.65992 	0.37868 	0.05885 	0.04284 	0.12978 	1.55932 	0.30108 	0.16981 	0.17223 	1.93557 	0.02357 	-0.25424 	-0.20875 	0.92593 	-1.15541 	0.86577 
61107.668 	-0.04376 	-0.04321 	-0.16780 	0.05061 	-0.16480 	-0.05674 	-0.07396 	-1.35960 	0.04661 	0.37563 	0.02541 	0.99596 	0.10457 	0.19636 	1.40606 	0.58477 	0.18516 	-0.05073 	0.20336 	2.51925 	0.51599 	-0.02706 	0.32532 	1.89200 	-0.01117 	-0.05424 	0.62963 	0.91246 	0.02357 	1.29966 
61107.669 	-0.02252 	-0.02197 	-0.11455 	0.04656 	-0.15666 	0.05674 	-0.03546 	-1.62727 	-0.07599 	0.38985 	0.02947 	1.00000 	0.03858 	0.00810 	1.58283 	0.45076 	0.36783 	-0.11738 	0.26467 	2.29736 	0.87891 	0.13482 	0.38475 	0.72933 	0.03970 	0.12203 	0.62963 	1.19595 	0.90572 	0.05705 
61107.671 	-0.00018 	0.00018 	-0.04272 	0.01721 	-0.16378 	0.13475 	-0.15299 	0.03141 	0.01824 	0.35127 	0.04065 	1.00102 	0.07208 	0.04352 	-0.67510 	0.20812 	0.54182 	-0.22482 	0.31474 	0.95367 	1.15363 	0.35711 	0.33439 	0.27946 	0.16749 	0.09492 	0.75421 	1.15203 	0.51852 	-0.20805 
61107.673 	0.02180 	0.02198 	0.06006 	0.02530 	-0.18311 	0.17021 	-0.16109 	1.54040 	0.35765 	0.32386 	0.02236 	1.00000 	0.11777 	0.13765 	-1.79899 	-0.08832 	0.62717 	-0.39094 	0.34336 	0.01356 	1.12525 	0.45693 	0.21755 	0.71570 	0.31141 	0.11864 	1.50336 	0.80135 	-0.30976 	0.85570 
